layer,metric,attack,rho,pval,n,family
5,Batch_SecondMoment_TopEig,GCG,0.40494851959006745,0.191611357379026,12,auss
5,Batch_SecondMoment_TopEig,MIA,-0.3076923076923077,0.3305892594121097,12,auss
5,AUSS_L2,Steering,0.16083916083916086,0.6175234895401425,12,auss
5,AUSS_L2,ICL,-0.3814529400939853,0.2211459448335895,12,auss
5,AUSS_L2,GCG,-0.40494851959006745,0.191611357379026,12,auss
5,AUSS_L2,MIA,0.3076923076923077,0.3305892594121097,12,auss
5,AUSS_Cos2,Steering,0.16083916083916086,0.6175234895401425,12,auss
5,AUSS_Cos2,ICL,-0.3814529400939853,0.2211459448335895,12,auss
5,AUSS_Cos2,GCG,-0.40494851959006745,0.191611357379026,12,auss
5,AUSS_Cos2,MIA,0.3076923076923077,0.3305892594121097,12,auss
5,AUSS_Jac,Steering,-0.034965034965034975,0.9140933424107598,12,auss
5,AUSS_Jac,ICL,-0.4030446159483618,0.19390858951446524,12,auss
5,AUSS_Jac,GCG,-0.7730835373992198,0.0031905371218571652,12,auss
5,AUSS_Jac,MIA,0.3426573426573427,0.27556745095678037,12,auss
5,Batch_Cov_Trace,Steering,0.16083916083916086,0.6175234895401425,12,auss
5,Batch_Cov_Trace,ICL,-0.3814529400939853,0.2211459448335895,12,auss
5,Batch_Cov_Trace,GCG,-0.40494851959006745,0.191611357379026,12,auss
5,Batch_Cov_Trace,MIA,0.3076923076923077,0.3305892594121097,12,auss
5,Batch_Cov_TopEig,Steering,0.18881118881118883,0.5567370561768314,12,auss
5,Batch_Cov_TopEig,ICL,-0.3994460033059657,0.1982968098459953,12,auss
5,Batch_Cov_TopEig,GCG,-0.3754977181653353,0.22904232472888109,12,auss
5,Batch_Cov_TopEig,MIA,0.31468531468531474,0.31913878550330455,12,auss
5,Reg_S_alpha_2,Steering,0.08391608391608392,0.7954145018538977,12,entropy
5,Reg_S_alpha_2,ICL,-0.3346709757428361,0.2876406484043067,12,entropy
5,Reg_S_alpha_2,GCG,-0.7436327359744875,0.00556417471576131,12,entropy
5,Reg_S_alpha_2,MIA,0.3216783216783217,0.30790987618065263,12,entropy
5,Reg_MeanCos,Steering,0.013986013986013986,0.9655902689187795,12,entropy
5,Reg_MeanCos,ICL,0.37425571480919306,0.23071011362431135,12,entropy
5,Reg_MeanCos,GCG,0.7878089381115858,0.002343082256354628,12,entropy
5,Reg_MeanCos,MIA,-0.3076923076923077,0.3305892594121097,12,entropy
5,Reg_MeanL2,Steering,-0.30069930069930073,0.34225952894002465,12,entropy
5,Reg_MeanL2,ICL,0.19432508268938872,0.5450527029269673,12,entropy
5,Reg_MeanL2,GCG,0.6552803317002911,0.020718452537154427,12,entropy
5,Reg_MeanL2,MIA,0.3706293706293707,0.2356210035126457,12,entropy
5,AnonDiff_S_alpha_2,Steering,0.1398601398601399,0.6646331617926677,12,entropy
5,AnonDiff_S_alpha_2,ICL,-0.41743906651794616,0.1769584369228486,12,entropy
5,AnonDiff_S_alpha_2,GCG,-0.802534338823952,0.0016794207429574788,12,entropy
5,AnonDiff_S_alpha_2,MIA,0.31468531468531474,0.31913878550330455,12,entropy
5,AnonDiff_MeanCos,Steering,-0.04895104895104895,0.8799185788786749,12,entropy
5,AnonDiff_MeanCos,ICL,0.5613835722137897,0.05753090952549504,12,entropy
5,AnonDiff_MeanCos,GCG,0.40494851959006745,0.191611357379026,12,entropy
5,AnonDiff_MeanCos,MIA,-0.4825174825174825,0.11210929146889191,12,entropy
5,AnonDiff_MeanL2,Steering,-0.1958041958041958,0.5419358857313175,12,entropy
5,AnonDiff_MeanL2,ICL,0.3382695883852322,0.28216401173268096,12,entropy
5,AnonDiff_MeanL2,GCG,0.802534338823952,0.0016794207429574788,12,entropy
5,AnonDiff_MeanL2,MIA,0.23076923076923078,0.470531995381542,12,entropy
5,NormAnonDiff_S_alpha_2,Steering,0.06293706293706294,0.8459309212287789,12,entropy
5,NormAnonDiff_S_alpha_2,ICL,-0.3958473906635696,0.20274548570019724,12,entropy
5,NormAnonDiff_S_alpha_2,GCG,-0.8319851402486842,0.0007894692244600946,12,entropy
5,NormAnonDiff_S_alpha_2,MIA,0.2867132867132868,0.36625146058358227,12,entropy
5,NormAnonDiff_MeanCos,Steering,-0.04895104895104895,0.8799185788786749,12,entropy
5,NormAnonDiff_MeanCos,ICL,0.5613835722137897,0.05753090952549504,12,entropy
5,NormAnonDiff_MeanCos,GCG,0.40494851959006745,0.191611357379026,12,entropy
5,NormAnonDiff_MeanCos,MIA,-0.4825174825174825,0.11210929146889191,12,entropy
6,Centroid_Norm,Steering,-0.2447552447552448,0.4432619364501832,12,auss
6,Centroid_Norm,ICL,0.4606224182266992,0.1318146501450161,12,auss
6,Centroid_Norm,GCG,0.43439932101479967,0.1582161974429352,12,auss
6,Centroid_Norm,MIA,-0.3426573426573427,0.27556745095678037,12,auss
6,Global_Coherence,Steering,-0.2447552447552448,0.4432619364501832,12,auss
6,Global_Coherence,ICL,0.4606224182266992,0.1318146501450161,12,auss
6,Global_Coherence,GCG,0.43439932101479967,0.1582161974429352,12,auss
6,Global_Coherence,MIA,-0.3426573426573427,0.27556745095678037,12,auss
6,Batch_SecondMoment_TopEig,Steering,-0.2447552447552448,0.4432619364501832,12,auss
6,Batch_SecondMoment_TopEig,ICL,0.4606224182266992,0.1318146501450161,12,auss
6,Batch_SecondMoment_TopEig,GCG,0.43439932101479967,0.1582161974429352,12,auss
6,Batch_SecondMoment_TopEig,MIA,-0.3426573426573427,0.27556745095678037,12,auss
6,AUSS_L2,Steering,0.2447552447552448,0.4432619364501832,12,auss
6,AUSS_L2,ICL,-0.4606224182266992,0.1318146501450161,12,auss
6,AUSS_L2,GCG,-0.43439932101479967,0.1582161974429352,12,auss
6,AUSS_L2,MIA,0.3426573426573427,0.27556745095678037,12,auss
6,AUSS_Cos2,Steering,0.2447552447552448,0.4432619364501832,12,auss
6,AUSS_Cos2,ICL,-0.4606224182266992,0.1318146501450161,12,auss
6,AUSS_Cos2,GCG,-0.43439932101479967,0.1582161974429352,12,auss
6,AUSS_Cos2,MIA,0.3426573426573427,0.27556745095678037,12,auss
6,AUSS_Jac,Steering,-0.006993006993006993,0.9827917689028476,12,auss
6,AUSS_Jac,ICL,-0.6873350146976526,0.013516732785785844,12,auss
6,AUSS_Jac,GCG,-0.8908867430981483,0.00010115273014123534,12,auss
6,AUSS_Jac,MIA,-0.04195804195804196,0.8969858708195542,12,auss
6,Batch_Cov_Trace,Steering,0.2447552447552448,0.4432619364501832,12,auss
6,Batch_Cov_Trace,ICL,-0.4606224182266992,0.1318146501450161,12,auss
6,Batch_Cov_Trace,GCG,-0.43439932101479967,0.1582161974429352,12,auss
6,Batch_Cov_Trace,MIA,0.3426573426573427,0.27556745095678037,12,auss
6,Batch_Cov_TopEig,Steering,0.1328671328671329,0.6805975082860818,12,auss
6,Batch_Cov_TopEig,ICL,-0.5253974457898288,0.079394478992384,12,auss
6,Batch_Cov_TopEig,GCG,-0.34604691674060306,0.2705326752481514,12,auss
6,Batch_Cov_TopEig,MIA,0.20979020979020982,0.5128409431818263,12,auss
6,Reg_S_alpha_2,Steering,0.23076923076923078,0.470531995381542,12,entropy
6,Reg_S_alpha_2,ICL,-0.45342519294190703,0.13875307621130148,12,entropy
6,Reg_S_alpha_2,GCG,-0.7289073352621214,0.007158925545233372,12,entropy
6,Reg_S_alpha_2,MIA,0.14685314685314685,0.6487957097846664,12,entropy
6,Reg_MeanCos,Steering,-0.18881118881118883,0.5567370561768314,12,entropy
6,Reg_MeanCos,ICL,0.47141825615388744,0.1218369577777449,12,entropy
6,Reg_MeanCos,GCG,0.7730835373992198,0.0031905371218571652,12,entropy
6,Reg_MeanCos,MIA,-0.2377622377622378,0.4568008526399232,12,entropy
6,Reg_MeanL2,Steering,-0.30069930069930073,0.34225952894002465,12,entropy
6,Reg_MeanL2,ICL,0.19432508268938872,0.5450527029269673,12,entropy
6,Reg_MeanL2,GCG,0.6552803317002911,0.020718452537154427,12,entropy
6,Reg_MeanL2,MIA,0.3706293706293707,0.2356210035126457,12,entropy
6,AnonDiff_S_alpha_2,Steering,0.15384615384615385,0.6330906812462618,12,entropy
6,AnonDiff_S_alpha_2,ICL,-0.5325946710746209,0.07463013430443599,12,entropy
6,AnonDiff_S_alpha_2,GCG,-0.8908867430981483,0.00010115273014123534,12,entropy
6,AnonDiff_S_alpha_2,MIA,0.1188811188811189,0.712884219214772,12,entropy
6,AnonDiff_MeanCos,Steering,-0.10489510489510491,0.7456094809807079,12,entropy
6,AnonDiff_MeanCos,ICL,0.5829752480681661,0.04665076405445745,12,entropy
6,AnonDiff_MeanCos,GCG,0.47857552315189794,0.11550312066064748,12,entropy
6,AnonDiff_MeanCos,MIA,-0.4685314685314686,0.124454791188834,12,entropy
6,AnonDiff_MeanL2,Steering,-0.1958041958041958,0.5419358857313175,12,entropy
6,AnonDiff_MeanL2,ICL,0.3382695883852322,0.28216401173268096,12,entropy
6,AnonDiff_MeanL2,GCG,0.802534338823952,0.0016794207429574788,12,entropy
6,AnonDiff_MeanL2,MIA,0.23076923076923078,0.470531995381542,12,entropy
6,NormAnonDiff_S_alpha_2,Steering,0.07692307692307693,0.8121826980280591,12,entropy
6,NormAnonDiff_S_alpha_2,ICL,-0.5110029952202445,0.08953657170537631,12,entropy
6,NormAnonDiff_S_alpha_2,GCG,-0.9203375445228805,2.2078362435293025e-05,12,entropy
6,NormAnonDiff_S_alpha_2,MIA,0.09090909090909093,0.7787253962454419,12,entropy
6,NormAnonDiff_MeanCos,Steering,-0.10489510489510491,0.7456094809807079,12,entropy
6,NormAnonDiff_MeanCos,ICL,0.5829752480681661,0.04665076405445745,12,entropy
6,NormAnonDiff_MeanCos,GCG,0.47857552315189794,0.11550312066064748,12,entropy
6,NormAnonDiff_MeanCos,MIA,-0.4685314685314686,0.124454791188834,12,entropy
7,Centroid_Norm,Steering,-0.2937062937062937,0.35414764123292175,12,auss
7,Centroid_Norm,ICL,0.47861548143867966,0.11546838272073812,12,auss
7,Centroid_Norm,GCG,0.41967392030243356,0.17441297512954776,12,auss
7,Centroid_Norm,MIA,-0.37762237762237766,0.22620604493502663,12,auss
7,Global_Coherence,Steering,-0.2937062937062937,0.35414764123292175,12,auss
7,Global_Coherence,ICL,0.47861548143867966,0.11546838272073812,12,auss
7,Global_Coherence,GCG,0.41967392030243356,0.17441297512954776,12,auss
7,Global_Coherence,MIA,-0.37762237762237766,0.22620604493502663,12,auss
7,Batch_SecondMoment_TopEig,Steering,-0.3076923076923077,0.3305892594121097,12,auss
7,Batch_SecondMoment_TopEig,ICL,0.49660854465066,0.1005193278998509,12,auss
7,Batch_SecondMoment_TopEig,GCG,0.47857552315189794,0.11550312066064748,12,auss
7,Batch_SecondMoment_TopEig,MIA,-0.34965034965034975,0.2652387868927897,12,auss
7,AUSS_L2,Steering,0.2937062937062937,0.35414764123292175,12,auss
7,AUSS_L2,ICL,-0.47861548143867966,0.11546838272073812,12,auss
7,AUSS_L2,GCG,-0.41967392030243356,0.17441297512954776,12,auss
7,AUSS_L2,MIA,0.37762237762237766,0.22620604493502663,12,auss
7,AUSS_Cos2,Steering,0.3076923076923077,0.3305892594121097,12,auss
7,AUSS_Cos2,ICL,-0.49660854465066,0.1005193278998509,12,auss
7,AUSS_Cos2,GCG,-0.47857552315189794,0.11550312066064748,12,auss
7,AUSS_Cos2,MIA,0.34965034965034975,0.2652387868927897,12,auss
7,AUSS_Jac,Steering,0.04895104895104895,0.8799185788786749,12,auss
7,AUSS_Jac,ICL,-0.6837364020552565,0.014215750437754169,12,auss
7,AUSS_Jac,GCG,-0.4491247217271658,0.14300941662472783,12,auss
7,AUSS_Jac,MIA,-0.4895104895104896,0.106252371759346,12,auss
7,Batch_Cov_Trace,Steering,0.2937062937062937,0.35414764123292175,12,auss
7,Batch_Cov_Trace,ICL,-0.47861548143867966,0.11546838272073812,12,auss
7,Batch_Cov_Trace,GCG,-0.41967392030243356,0.17441297512954776,12,auss
7,Batch_Cov_Trace,MIA,0.37762237762237766,0.22620604493502663,12,auss
7,Batch_Cov_TopEig,Steering,0.09090909090909093,0.7787253962454419,12,auss
7,Batch_Cov_TopEig,ICL,-0.5973696986377506,0.04025961934907364,12,auss
7,Batch_Cov_TopEig,GCG,-0.30187071460350484,0.34028937199405873,12,auss
7,Batch_Cov_TopEig,MIA,0.14685314685314685,0.6487957097846664,12,auss
7,Reg_S_alpha_2,Steering,0.2937062937062937,0.35414764123292175,12,entropy
7,Reg_S_alpha_2,ICL,-0.34546681367002435,0.27139055980630433,12,entropy
7,Reg_S_alpha_2,GCG,-0.7730835373992198,0.0031905371218571652,12,entropy
7,Reg_S_alpha_2,MIA,-0.04195804195804196,0.8969858708195542,12,entropy
7,Reg_MeanCos,Steering,-0.32867132867132864,0.2969041156887641,12,entropy
7,Reg_MeanCos,ICL,0.37425571480919306,0.23071011362431135,12,entropy
7,Reg_MeanCos,GCG,0.6847311331250232,0.014019920248648099,12,entropy
7,Reg_MeanCos,MIA,-0.18881118881118883,0.5567370561768314,12,entropy
7,Reg_MeanL2,Steering,-0.30069930069930073,0.34225952894002465,12,entropy
7,Reg_MeanL2,ICL,0.19432508268938872,0.5450527029269673,12,entropy
7,Reg_MeanL2,GCG,0.6552803317002911,0.020718452537154427,12,entropy
7,Reg_MeanL2,MIA,0.3706293706293707,0.2356210035126457,12,entropy
7,AnonDiff_S_alpha_2,Steering,0.15384615384615385,0.6330906812462618,12,entropy
7,AnonDiff_S_alpha_2,ICL,-0.5325946710746209,0.07463013430443599,12,entropy
7,AnonDiff_S_alpha_2,GCG,-0.8908867430981483,0.00010115273014123534,12,entropy
7,AnonDiff_S_alpha_2,MIA,0.1188811188811189,0.712884219214772,12,entropy
7,AnonDiff_MeanCos,Steering,-0.10489510489510491,0.7456094809807079,12,entropy
7,AnonDiff_MeanCos,ICL,0.5829752480681661,0.04665076405445745,12,entropy
7,AnonDiff_MeanCos,GCG,0.47857552315189794,0.11550312066064748,12,entropy
7,AnonDiff_MeanCos,MIA,-0.4685314685314686,0.124454791188834,12,entropy
7,AnonDiff_MeanL2,Steering,-0.18881118881118883,0.5567370561768314,12,entropy
7,AnonDiff_MeanL2,ICL,0.2986848493188753,0.3456618489406913,12,entropy
7,AnonDiff_MeanL2,GCG,0.802534338823952,0.0016794207429574788,12,entropy
7,AnonDiff_MeanL2,MIA,0.16783216783216784,0.602099427786538,12,entropy
7,NormAnonDiff_S_alpha_2,Steering,0.0979020979020979,0.762121655996299,12,entropy
7,NormAnonDiff_S_alpha_2,ICL,-0.5110029952202445,0.08953657170537631,12,entropy
7,NormAnonDiff_S_alpha_2,GCG,-0.9203375445228805,2.2078362435293025e-05,12,entropy
7,NormAnonDiff_S_alpha_2,MIA,0.10489510489510491,0.7456094809807079,12,entropy
7,NormAnonDiff_MeanCos,Steering,-0.10489510489510491,0.7456094809807079,12,entropy
7,NormAnonDiff_MeanCos,ICL,0.5829752480681661,0.04665076405445745,12,entropy
7,NormAnonDiff_MeanCos,GCG,0.47857552315189794,0.11550312066064748,12,entropy
7,NormAnonDiff_MeanCos,MIA,-0.4685314685314686,0.124454791188834,12,entropy
8,Centroid_Norm,Steering,-0.3216783216783217,0.30790987618065263,12,auss
8,Centroid_Norm,ICL,0.5002071572930561,0.09769339908272241,12,auss
8,Centroid_Norm,GCG,0.4491247217271658,0.14300941662472783,12,auss
8,Centroid_Norm,MIA,-0.44755244755244755,0.14458630130334754,12,auss
8,Global_Coherence,Steering,-0.3216783216783217,0.30790987618065263,12,auss
8,Global_Coherence,ICL,0.5002071572930561,0.09769339908272241,12,auss
8,Global_Coherence,GCG,0.4491247217271658,0.14300941662472783,12,auss
8,Global_Coherence,MIA,-0.44755244755244755,0.14458630130334754,12,auss
8,Batch_SecondMoment_TopEig,Steering,-0.3216783216783217,0.30790987618065263,12,auss
8,Batch_SecondMoment_TopEig,ICL,0.5002071572930561,0.09769339908272241,12,auss
8,Batch_SecondMoment_TopEig,GCG,0.4491247217271658,0.14300941662472783,12,auss
8,Batch_SecondMoment_TopEig,MIA,-0.44755244755244755,0.14458630130334754,12,auss
8,AUSS_L2,Steering,0.3216783216783217,0.30790987618065263,12,auss
8,AUSS_L2,ICL,-0.5002071572930561,0.09769339908272241,12,auss
8,AUSS_L2,GCG,-0.4491247217271658,0.14300941662472783,12,auss
8,AUSS_L2,MIA,0.44755244755244755,0.14458630130334754,12,auss
8,AUSS_Cos2,Steering,0.3356643356643357,0.2861229029149875,12,auss
8,AUSS_Cos2,ICL,-0.5182002205050367,0.08436211791688125,12,auss
8,AUSS_Cos2,GCG,-0.50802632457663,0.09173790978927246,12,auss
8,AUSS_Cos2,MIA,0.41958041958041964,0.1745190081300594,12,auss
8,AUSS_Jac,Steering,-0.2937062937062937,0.35414764123292175,12,auss
8,AUSS_Jac,ICL,-0.5613835722137897,0.05753090952549504,12,auss
8,AUSS_Jac,GCG,-0.43439932101479967,0.1582161974429352,12,auss
8,AUSS_Jac,MIA,-0.6363636363636365,0.026096891052703127,12,auss
8,Batch_Cov_Trace,Steering,0.3216783216783217,0.30790987618065263,12,auss
8,Batch_Cov_Trace,ICL,-0.5002071572930561,0.09769339908272241,12,auss
8,Batch_Cov_Trace,GCG,-0.4491247217271658,0.14300941662472783,12,auss
8,Batch_Cov_Trace,MIA,0.44755244755244755,0.14458630130334754,12,auss
8,Batch_Cov_TopEig,Steering,0.16083916083916086,0.6175234895401425,12,auss
8,Batch_Cov_TopEig,ICL,-0.6153627618497309,0.03317791547616797,12,auss
8,Batch_Cov_TopEig,GCG,-0.28714531389113873,0.3654974789618026,12,auss
8,Batch_Cov_TopEig,MIA,0.1958041958041958,0.5419358857313175,12,auss
8,Reg_S_alpha_2,Steering,0.25874125874125875,0.41677476889913834,12,entropy
8,Reg_S_alpha_2,ICL,-0.38865016537877745,0.21182446931281423,12,entropy
8,Reg_S_alpha_2,GCG,-0.8319851402486842,0.0007894692244600946,12,entropy
8,Reg_S_alpha_2,MIA,0.04195804195804196,0.8969858708195542,12,entropy
8,Reg_MeanCos,Steering,-0.2937062937062937,0.35414764123292175,12,entropy
8,Reg_MeanCos,ICL,0.41743906651794616,0.1769584369228486,12,entropy
8,Reg_MeanCos,GCG,0.7436327359744875,0.00556417471576131,12,entropy
8,Reg_MeanCos,MIA,-0.27272727272727276,0.3910967709418962,12,entropy
8,Reg_MeanL2,Steering,-0.30069930069930073,0.34225952894002465,12,entropy
8,Reg_MeanL2,ICL,0.19432508268938872,0.5450527029269673,12,entropy
8,Reg_MeanL2,GCG,0.6552803317002911,0.020718452537154427,12,entropy
8,Reg_MeanL2,MIA,0.3706293706293707,0.2356210035126457,12,entropy
8,AnonDiff_S_alpha_2,Steering,0.23076923076923078,0.470531995381542,12,entropy
8,AnonDiff_S_alpha_2,ICL,-0.5685807974985818,0.05372593795463573,12,entropy
8,AnonDiff_S_alpha_2,GCG,-0.8467105409610501,0.0005122773626812996,12,entropy
8,AnonDiff_S_alpha_2,MIA,0.16083916083916086,0.6175234895401425,12,entropy
8,AnonDiff_MeanCos,Steering,-0.1398601398601399,0.6646331617926677,12,entropy
8,AnonDiff_MeanCos,ICL,0.658546113558484,0.019879161880777263,12,entropy
8,AnonDiff_MeanCos,GCG,0.4491247217271658,0.14300941662472783,12,entropy
8,AnonDiff_MeanCos,MIA,-0.44055944055944063,0.15173503571673022,12,entropy
8,AnonDiff_MeanL2,Steering,-0.18881118881118883,0.5567370561768314,12,entropy
8,AnonDiff_MeanL2,ICL,0.2986848493188753,0.3456618489406913,12,entropy
8,AnonDiff_MeanL2,GCG,0.802534338823952,0.0016794207429574788,12,entropy
8,AnonDiff_MeanL2,MIA,0.16783216783216784,0.602099427786538,12,entropy
8,NormAnonDiff_S_alpha_2,Steering,0.055944055944055944,0.8628980736949712,12,entropy
8,NormAnonDiff_S_alpha_2,ICL,-0.5649821848561858,0.055605698409468454,12,entropy
8,NormAnonDiff_S_alpha_2,GCG,-0.9203375445228805,2.2078362435293025e-05,12,entropy
8,NormAnonDiff_S_alpha_2,MIA,0.04895104895104895,0.8799185788786749,12,entropy
8,NormAnonDiff_MeanCos,Steering,-0.1398601398601399,0.6646331617926677,12,entropy
8,NormAnonDiff_MeanCos,ICL,0.658546113558484,0.019879161880777263,12,entropy
8,NormAnonDiff_MeanCos,GCG,0.4491247217271658,0.14300941662472783,12,entropy
8,NormAnonDiff_MeanCos,MIA,-0.44055944055944063,0.15173503571673022,12,entropy
9,Centroid_Norm,Steering,-0.3216783216783217,0.30790987618065263,12,auss
9,Centroid_Norm,ICL,0.5901724733529584,0.043371902076606475,12,auss
9,Centroid_Norm,GCG,0.47857552315189794,0.11550312066064748,12,auss
9,Centroid_Norm,MIA,-0.3706293706293707,0.2356210035126457,12,auss
9,Global_Coherence,Steering,-0.3216783216783217,0.30790987618065263,12,auss
9,Global_Coherence,ICL,0.5901724733529584,0.043371902076606475,12,auss
9,Global_Coherence,GCG,0.47857552315189794,0.11550312066064748,12,auss
9,Global_Coherence,MIA,-0.3706293706293707,0.2356210035126457,12,auss
9,Batch_SecondMoment_TopEig,Steering,-0.3356643356643357,0.2861229029149875,12,auss
9,Batch_SecondMoment_TopEig,ICL,0.5182002205050367,0.08436211791688125,12,auss
9,Batch_SecondMoment_TopEig,GCG,0.50802632457663,0.09173790978927246,12,auss
9,Batch_SecondMoment_TopEig,MIA,-0.41958041958041964,0.1745190081300594,12,auss
9,AUSS_L2,Steering,0.3216783216783217,0.30790987618065263,12,auss
9,AUSS_L2,ICL,-0.5901724733529584,0.043371902076606475,12,auss
9,AUSS_L2,GCG,-0.47857552315189794,0.11550312066064748,12,auss
9,AUSS_L2,MIA,0.3706293706293707,0.2356210035126457,12,auss
9,AUSS_Cos2,Steering,0.3356643356643357,0.2861229029149875,12,auss
9,AUSS_Cos2,ICL,-0.5182002205050367,0.08436211791688125,12,auss
9,AUSS_Cos2,GCG,-0.50802632457663,0.09173790978927246,12,auss
9,AUSS_Cos2,MIA,0.41958041958041964,0.1745190081300594,12,auss
9,AUSS_Jac,Steering,-0.2377622377622378,0.4568008526399232,12,auss
9,AUSS_Jac,ICL,-0.5937710859953544,0.04179521900345339,12,auss
9,AUSS_Jac,GCG,-0.25769451246640657,0.41872942679809466,12,auss
9,AUSS_Jac,MIA,-0.5524475524475525,0.06251148327961512,12,auss
9,Batch_Cov_Trace,Steering,0.3216783216783217,0.30790987618065263,12,auss
9,Batch_Cov_Trace,ICL,-0.5901724733529584,0.043371902076606475,12,auss
9,Batch_Cov_Trace,GCG,-0.47857552315189794,0.11550312066064748,12,auss
9,Batch_Cov_Trace,MIA,0.3706293706293707,0.2356210035126457,12,auss
9,Batch_Cov_TopEig,Steering,0.16083916083916086,0.6175234895401425,12,auss
9,Batch_Cov_TopEig,ICL,-0.6153627618497309,0.03317791547616797,12,auss
9,Batch_Cov_TopEig,GCG,-0.28714531389113873,0.3654974789618026,12,auss
9,Batch_Cov_TopEig,MIA,0.1958041958041958,0.5419358857313175,12,auss
9,Reg_S_alpha_2,Steering,0.3706293706293707,0.2356210035126457,12,entropy
9,Reg_S_alpha_2,ICL,-0.30588207460366745,0.3335892554207899,12,entropy
9,Reg_S_alpha_2,GCG,-0.7141819345497554,0.009074170190493572,12,entropy
9,Reg_S_alpha_2,MIA,-0.055944055944055944,0.8628980736949712,12,entropy
9,Reg_MeanCos,Steering,-0.3216783216783217,0.30790987618065263,12,entropy
9,Reg_MeanCos,ICL,0.3958473906635696,0.20274548570019724,12,entropy
9,Reg_MeanCos,GCG,0.7141819345497554,0.009074170190493572,12,entropy
9,Reg_MeanCos,MIA,-0.2377622377622378,0.4568008526399232,12,entropy
9,Reg_MeanL2,Steering,-0.30069930069930073,0.34225952894002465,12,entropy
9,Reg_MeanL2,ICL,0.19432508268938872,0.5450527029269673,12,entropy
9,Reg_MeanL2,GCG,0.6552803317002911,0.020718452537154427,12,entropy
9,Reg_MeanL2,MIA,0.3706293706293707,0.2356210035126457,12,entropy
9,AnonDiff_S_alpha_2,Steering,0.23076923076923078,0.470531995381542,12,entropy
9,AnonDiff_S_alpha_2,ICL,-0.5685807974985818,0.05372593795463573,12,entropy
9,AnonDiff_S_alpha_2,GCG,-0.8467105409610501,0.0005122773626812996,12,entropy
9,AnonDiff_S_alpha_2,MIA,0.16083916083916086,0.6175234895401425,12,entropy
9,AnonDiff_MeanCos,Steering,-0.22377622377622378,0.48445166145539886,12,entropy
9,AnonDiff_MeanCos,ICL,0.7161239158368213,0.008801893805859315,12,entropy
9,AnonDiff_MeanCos,GCG,0.5374771260013622,0.07151198097589553,12,entropy
9,AnonDiff_MeanCos,MIA,-0.39860139860139865,0.19933549461780897,12,entropy
9,AnonDiff_MeanL2,Steering,-0.18881118881118883,0.5567370561768314,12,entropy
9,AnonDiff_MeanL2,ICL,0.2986848493188753,0.3456618489406913,12,entropy
9,AnonDiff_MeanL2,GCG,0.802534338823952,0.0016794207429574788,12,entropy
9,AnonDiff_MeanL2,MIA,0.16783216783216784,0.602099427786538,12,entropy
9,NormAnonDiff_S_alpha_2,Steering,0.0979020979020979,0.762121655996299,12,entropy
9,NormAnonDiff_S_alpha_2,ICL,-0.5110029952202445,0.08953657170537631,12,entropy
9,NormAnonDiff_S_alpha_2,GCG,-0.9203375445228805,2.2078362435293025e-05,12,entropy
9,NormAnonDiff_S_alpha_2,MIA,0.10489510489510491,0.7456094809807079,12,entropy
9,NormAnonDiff_MeanCos,Steering,-0.22377622377622378,0.48445166145539886,12,entropy
9,NormAnonDiff_MeanCos,ICL,0.7161239158368213,0.008801893805859315,12,entropy
9,NormAnonDiff_MeanCos,GCG,0.5374771260013622,0.07151198097589553,12,entropy
9,NormAnonDiff_MeanCos,MIA,-0.39860139860139865,0.19933549461780897,12,entropy
10,Centroid_Norm,Steering,-0.2657342657342658,0.40383308831471165,12,auss
10,Centroid_Norm,ICL,0.5685807974985818,0.05372593795463573,12,auss
10,Centroid_Norm,GCG,0.50802632457663,0.09173790978927246,12,auss
10,Centroid_Norm,MIA,-0.35664335664335667,0.25513775175895725,12,auss
10,Global_Coherence,Steering,-0.2657342657342658,0.40383308831471165,12,auss
10,Global_Coherence,ICL,0.5685807974985818,0.05372593795463573,12,auss
10,Global_Coherence,GCG,0.50802632457663,0.09173790978927246,12,auss
10,Global_Coherence,MIA,-0.35664335664335667,0.25513775175895725,12,auss
10,Batch_SecondMoment_TopEig,Steering,-0.21678321678321683,0.49855598552418856,12,auss
10,Batch_SecondMoment_TopEig,ICL,0.5685807974985818,0.05372593795463573,12,auss
10,Batch_SecondMoment_TopEig,GCG,0.5374771260013622,0.07151198097589553,12,auss
10,Batch_SecondMoment_TopEig,MIA,-0.3846153846153847,0.21702022575997748,12,auss
10,AUSS_L2,Steering,0.2657342657342658,0.40383308831471165,12,auss
10,AUSS_L2,ICL,-0.5685807974985818,0.05372593795463573,12,auss
10,AUSS_L2,GCG,-0.50802632457663,0.09173790978927246,12,auss
10,AUSS_L2,MIA,0.35664335664335667,0.25513775175895725,12,auss
10,AUSS_Cos2,Steering,0.23076923076923078,0.470531995381542,12,auss
10,AUSS_Cos2,ICL,-0.49660854465066,0.1005193278998509,12,auss
10,AUSS_Cos2,GCG,-0.5669279274260944,0.05458371600608296,12,auss
10,AUSS_Cos2,MIA,0.43356643356643365,0.1591057694121953,12,auss
10,AUSS_Jac,Steering,-0.1258741258741259,0.6966831093957659,12,auss
10,AUSS_Jac,ICL,-0.5577849595713936,0.059502093256878046,12,auss
10,AUSS_Jac,GCG,-0.06626430320564741,0.8378786511226731,12,auss
10,AUSS_Jac,MIA,-0.5174825174825175,0.08486877113393493,12,auss
10,Batch_Cov_Trace,Steering,0.2657342657342658,0.40383308831471165,12,auss
